0.019463584	0.002870215	0
0.038927167	0.003446582	0
0.058390751	0.003326662	0
0.077854335	0.002999105	0
0.116781502	0.002252538	0
0.155708669	0.001634944	0
0.194635836	0.001176223	0
0.291953755	0.000521384	0
0.389271673	0.0002382	0
0.486589591	0.000112316	0
0.583907509	5.42685E-05	0
0.681225427	2.67098E-05	0
0.778543345	1.33201E-05	0
0.875861264	6.69556E-06	0
0.973179182	3.37846E-06	0
1.0704971	1.70113E-06	0
1.128887851	1.12302E-06	0
1.167815018	8.48836E-07	0
1.206742185	6.39792E-07	0
1.245669353	4.80796E-07	0
1.265132936	4.16079E-07	0
1.28459652	3.59646E-07	0
1.304060104	3.10507E-07	0
1.323523687	2.67681E-07	0
1.342987271	2.30452E-07	0
1.362450854	1.98049E-07	0
1.381914438	1.6987E-07	0
1.401378022	1.45452E-07	0
1.420841605	1.24275E-07	0
1.440305189	1.05942E-07	0
1.459768773	9.00898E-08	0
1.479232356	7.63995E-08	0
1.49869594	6.46046E-08	0
1.518159524	5.44295E-08	0
1.537623107	4.57028E-08	0
1.557086691	3.82009E-08	0
1.576550274	3.17895E-08	0
1.596013858	2.63171E-08	0
1.634941025	1.76945E-08	0
1.673868193	1.15508E-08	0
1.71279536	7.25038E-09	0
1.751722527	4.32237E-09	0
1.790649694	2.39049E-09	0
1.829576862	1.18157E-09	0
1.868504029	4.78016E-10	0
1.907431196	1.23305E-10	0
1.946358364	3.15885E-12	0
2.043676282	2.65445E-10	0
2.1409942	8.04166E-10	0
2.238312118	1.27169E-09	0
2.335630036	1.55505E-09	0
2.432947954	1.67313E-09	0
2.530265873	1.68068E-09	0
2.627583791	1.60104E-09	0
2.724901709	1.46625E-09	0
2.822219627	1.29363E-09	0
2.919537545	1.10993E-09	0
3.016855463	9.34428E-10	0
3.114173382	7.79119E-10	0
3.2114913	6.39963E-10	0
3.308809218	5.17796E-10	0
3.406127136	4.15011E-10	0
3.503445054	3.28011E-10	0
3.600762972	2.55939E-10	0
3.698080891	1.9765E-10	0
3.795398809	1.50115E-10	0
3.892716727	1.12519E-10	0
