0.000389	2.69641E+01	0
0.003893	2.49231E+01	0
0.019464	1.91290E+01	0
0.038927	1.45840E+01	0
0.058391	1.15394E+01	0
0.077854	9.37910E+00	0
0.116782	6.50333E+00	0
0.155709	4.72855E+00	0
0.194636	3.55157E+00	0
0.291954	1.91427E+00	0
0.389272	1.12992E+00	0
0.486590	7.10114E-01	0
0.583908	4.66996E-01	0
0.681225	3.18818E-01	0
0.778543	2.24234E-01	0
0.875861	1.61643E-01	0
0.973179	1.19027E-01	0
1.070497	8.92972E-02	0
1.128888	7.57661E-02	0
1.167815	6.81114E-02	0
1.206742	6.13793E-02	0
1.245669	5.54370E-02	0
1.265133	5.27251E-02	0
1.284597	5.01723E-02	0
1.304060	4.77781E-02	0
1.323524	4.55125E-02	0
1.342987	4.33852E-02	0
1.362451	4.13757E-02	0
1.381914	3.94737E-02	0
1.401378	3.76892E-02	0
1.420842	3.59917E-02	0
1.440305	3.43907E-02	0
1.459769	3.28764E-02	0
1.479232	3.14380E-02	0
1.498696	3.00855E-02	0
1.518160	2.87986E-02	0
1.537623	2.75769E-02	0
1.557087	2.64102E-02	0
1.576550	2.53181E-02	0
1.596014	2.42706E-02	0
1.634941	2.23488E-02	0
1.673868	2.06039E-02	0
1.712795	1.90251E-02	0
1.751723	1.75915E-02	0
1.790650	1.62923E-02	0
1.829577	1.51086E-02	0
1.868504	1.40267E-02	0
1.907431	1.30396E-02	0
1.946358	1.21376E-02	0
2.043676	1.02070E-02	0
2.140994	8.65177E-03	0
2.238312	7.38283E-03	0
2.335630	6.33799E-03	0
2.432948	5.47375E-03	0
2.530266	4.75500E-03	0
2.627584	4.15523E-03	0
2.724902	3.64894E-03	0
2.822220	3.21787E-03	0
2.919538	2.85056E-03	0
3.016855	2.53562E-03	0
3.114173	2.26452E-03	0
3.211491	2.02961E-03	0
3.308809	1.82528E-03	0
3.406127	1.64688E-03	0
3.503445	1.49063E-03	0
3.600763	1.35308E-03	0
3.698081	1.23157E-03	0
3.795399	1.12323E-03	0
3.892717	1.02601E-03	0
