0       	1       	0
0.000389272	0.984723208	0
0.003892717	0.861960333	0
0.019463584	0.514854101	0
0.038927167	0.30147457	0
0.058390751	0.189136722	0
0.077854335	0.124824767	0
0.116781502	0.059770307	0
0.155708669	0.031343218	0
0.194635836	0.017546695	0
0.291953755	0.005060919	0
0.389271673	0.001841051	0
0.486589591	0.000807397	0
0.583907509	0.0004099	0
0.681225427	0.000233061	0
0.778543345	0.000143501	0
0.875861264	9.3313E-05	0
0.973179182	6.30262E-05	0
1.0704971	4.37537E-05	0
1.128887851	3.5515E-05	0
1.167815018	3.10097E-05	0
1.206742185	2.71545E-05	0
1.245669353	2.38329E-05	0
1.265132936	2.23472E-05	0
1.28459652	2.09626E-05	0
1.304060104	1.96833E-05	0
1.323523687	1.84837E-05	0
1.342987271	1.73756E-05	0
1.362450854	1.63378E-05	0
1.381914438	1.53685E-05	0
1.401378022	1.44706E-05	0
1.420841605	1.36233E-05	0
1.440305189	1.2835E-05	0
1.459768773	1.20987E-05	0
1.479232356	1.14071E-05	0
1.49869594	1.07633E-05	0
1.518159524	1.01594E-05	0
1.537623107	9.58987E-06	0
1.557086691	9.05333E-06	0
1.576550274	8.55817E-06	0
1.596013858	8.08919E-06	0
1.634941025	7.24343E-06	0
1.673868193	6.49338E-06	0
1.71279536	5.83114E-06	0
1.751722527	5.24193E-06	0
1.790649694	4.72066E-06	0
1.829576862	4.25659E-06	0
1.868504029	3.84205E-06	0
1.907431196	3.47263E-06	0
1.946358364	3.14327E-06	0
2.043676282	2.46861E-06	0
2.1409942	1.95774E-06	0
2.238312118	1.56445E-06	0
2.335630036	1.25852E-06	0
2.432947954	1.01996E-06	0
2.530265873	8.33321E-07	0
2.627583791	6.86551E-07	0
2.724901709	5.69341E-07	0
2.822219627	4.74801E-07	0
2.919537545	3.98465E-07	0
3.016855463	3.36405E-07	0
3.114173382	2.85767E-07	0
3.2114913	2.44066E-07	0
3.308809218	2.09507E-07	0
3.406127136	1.80735E-07	0
3.503445054	1.56679E-07	0
3.600762972	1.36389E-07	0
3.698080891	1.19209E-07	0
3.795398809	1.04514E-07	0
3.892716727	9.18449E-08	0
