0.000000	1.00000E+00	0
0.000389	9.92305E-01	0
0.003893	9.28142E-01	0
0.019464	7.16100E-01	0
0.038927	5.46178E-01	0
0.058391	4.30632E-01	0
0.077854	3.47767E-01	0
0.116782	2.36783E-01	0
0.155709	1.67640E-01	0
0.194636	1.21751E-01	0
0.291954	5.83485E-02	0
0.389272	2.92814E-02	0
0.486590	1.47510E-02	0
0.583908	7.09469E-03	0
0.681225	2.95763E-03	0
0.778543	7.00880E-04	0
0.875861	-5.06910E-04	0
0.973179	-1.12397E-03	0
1.070497	-1.40590E-03	0
1.128888	-1.47717E-03	0
1.167815	-1.49656E-03	0
1.206742	-1.50077E-03	0
1.245669	-1.49081E-03	0
1.265133	-1.48289E-03	0
1.284597	-1.47168E-03	0
1.304060	-1.45919E-03	0
1.323524	-1.44442E-03	0
1.342987	-1.42937E-03	0
1.362451	-1.41203E-03	0
1.381914	-1.39442E-03	0
1.401378	-1.37552E-03	0
1.420842	-1.35535E-03	0
1.440305	-1.33491E-03	0
1.459769	-1.31419E-03	0
1.479232	-1.29320E-03	0
1.498696	-1.27093E-03	0
1.518160	-1.24942E-03	0
1.537623	-1.22662E-03	0
1.557087	-1.20456E-03	0
1.576550	-1.18224E-03	0
1.596014	-1.16066E-03	0
1.634941	-1.11675E-03	0
1.673868	-1.07386E-03	0
1.712795	-1.03205E-03	0
1.751723	-9.90337E-04	0
1.790650	-9.49773E-04	0
1.829577	-9.10395E-04	0
1.868504	-8.72245E-04	0
1.907431	-8.35366E-04	0
1.946358	-8.00000E-04	0
2.043676	-7.18876E-04	0
2.140994	-6.46839E-04	0
2.238312	-5.82284E-04	0
2.335630	-5.24364E-04	0
2.432948	-4.73035E-04	0
2.530266	-4.28173E-04	0
2.627584	-3.88831E-04	0
2.724902	-3.53964E-04	0
2.822220	-3.23012E-04	0
2.919538	-2.95543E-04	0
3.016855	-2.71209E-04	0
3.114173	-2.49764E-04	0
3.211491	-2.30747E-04	0
3.308809	-2.13755E-04	0
3.406127	-1.98572E-04	0
3.503445	-1.84984E-04	0
3.600763	-1.72674E-04	0
3.698081	-1.61529E-04	0
3.795399	-1.51451E-04	0
3.892717	-1.42308E-04	0
