0.028790533	-0.3	0.16
0.051481179	-0.181	0.07
0.09717778	-0.4	0.037
0.117855892	-0.42	0.06
0.159783409	-0.713	0.09
0.160414964	-0.59	0.13
0.193233835	-0.78	0.057
0.215341352	-0.896	0.093
0.224968508	-0.877	0.066
0.24135233	-0.751	0.153
0.263755265	-1.016	0.082
0.302578691	-1.334	0.233
0.311103157	-1.172	0.094
0.327377477	-1.294	0.122
0.334185838	-1.255	0.299
0.365213477	-1.244	0.1
0.384540037	-1.398	0.137
0.428812371	-1.251	0.113
0.458508467	-1.384	0.137
0.493347347	-1.15	0.13
0.495011717	-1.87	1.04
0.556206937	-1.278	0.186
0.564477558	-0.982	0.181
0.568933357	-1.13	0.14
0.651177547	-0.534	0.163
0.687983806	-0.818	0.275
0.693230566	-0.833	0.153
0.757059442	-0.7	0.18
0.77432364	-0.324	0.089
0.830877029	-0.411	0.187
0.83808634	0.557	0.345
1.008528942	0.178	0.053
1.164735879	0.292	0.073
1.472322784	0.621	0.168
1.716283234	0.476	0.189
