0		0		0
0.000389272	-0.001455088	0
0.003892717	-0.01440221	0
0.019463584	-0.071971479	0
0.038927167	-0.144344451	0
0.058390751	-0.21737155	0
0.077854335	-0.291004274	0
0.116781502	-0.438639802	0
0.155708669	-0.585519413	0
0.194635836	-0.728210297	0
0.291953755	-1.041886185	0
0.389271673	-1.236561017	0
0.486589591	-1.275472545	0
0.583907509	-1.176561484	0
0.681225427	-0.994411546	0
0.778543345	-0.783767451	0
0.875861264	-0.582158757	0
0.973179182	-0.405997543	0
1.0704971	-0.259150406	0
1.128887851	-0.184596169	0
1.167815018	-0.140246812	0
1.206742185	-0.09923526	0
1.245669353	-0.06217503	0
1.265132936	-0.044448857	0
1.28459652	-0.027931146	0
1.304060104	-0.012023128	0
1.323523687	0.003031125	0
1.342987271	0.017780554	0
1.362450854	0.031446821	0
1.381914438	0.044925152	0
1.401378022	0.057421453	0
1.420841605	0.069283554	0
1.440305189	0.080683477	0
1.459768773	0.091659465	0
1.479232356	0.102306397	0
1.49869594	0.11174299	0
1.518159524	0.121356631	0
1.537623107	0.129938988	0
1.557086691	0.13875306	0
1.576550274	0.14662558	0
1.596013858	0.154823422	0
1.634941025	0.168963823	0
1.673868193	0.182253217	0
1.71279536	0.194432405	0
1.751722527	0.204905105	0
1.790649694	0.214162322	0
1.829576862	0.222442623	0
1.868504029	0.229890923	0
1.907431196	0.2364022	0
1.946358364	0.242230503	0
2.043676282	0.254556915	0
2.1409942	0.263715643	0
2.238312118	0.269857152	0
2.335630036	0.273332579	0
2.432947954	0.275048977	0
2.530265873	0.276178612	0
2.627583791	0.276498721	0
2.724901709	0.276090732	0
2.822219627	0.275389182	0
2.919537545	0.274250185	0
3.016855463	0.273104637	0
3.114173382	0.272399716	0
3.2114913	0.272146984	0
3.308809218	0.272069974	0
3.406127136	0.272301512	0
3.503445054	0.272862459	0
3.600762972	0.273375937	0
3.698080891	0.27399724	0
3.795398809	0.275310553	0
3.892716727	0.277508209	0
