0.000389272	1.70358E+00	0
0.003892717	1.59765E+00	0
0.019463584	1.24692E+00	0
0.038927167	9.65521E-01	0
0.058390751	7.73975E-01	0
0.077854335	6.35990E-01	0
0.116781502	4.49416E-01	0
0.155708669	3.31131E-01	0
0.194635836	2.50868E-01	0
0.291953755	1.35912E-01	0
0.389271673	7.92893E-02	0
0.486589591	4.85349E-02	0
0.583907509	3.06952E-02	0
0.681225427	1.98711E-02	0
0.778543345	1.30833E-02	0
0.875861264	8.71691E-03	0
0.973179182	5.85519E-03	0
1.0704971	3.94871E-03	0
1.128887851	3.11826E-03	0
1.167815018	2.66203E-03	0
1.206742185	2.27063E-03	0
1.245669353	1.93491E-03	0
1.265132936	1.78495E-03	0
1.28459652	1.64583E-03	0
1.304060104	1.51685E-03	0
1.323523687	1.39709E-03	0
1.342987271	1.28606E-03	0
1.362450854	1.18293E-03	0
1.381914438	1.08712E-03	0
1.401378022	9.98319E-04	0
1.420841605	9.15868E-04	0
1.440305189	8.39360E-04	0
1.459768773	7.68360E-04	0
1.479232356	7.02464E-04	0
1.49869594	6.41358E-04	0
1.518159524	5.84538E-04	0
1.537623107	5.31900E-04	0
1.557086691	4.82940E-04	0
1.576550274	4.37553E-04	0
1.596013858	3.95434E-04	0
1.634941025	3.19965E-04	0
1.673868193	2.55178E-04	0
1.71279536	1.99613E-04	0
1.751722527	1.52214E-04	0
1.790649694	1.11823E-04	0
1.829576862	7.76810E-05	0
1.868504029	4.88320E-05	0
1.907431196	2.45170E-05	0
1.946358364	3.87995E-06	0
2.043676282	-3.46050E-05	0
2.1409942	-5.86700E-05	0
2.238312118	-7.19420E-05	0
2.335630036	-7.76480E-05	0
2.432947954	-7.86820E-05	0
2.530265873	-7.71010E-05	0
2.627583791	-7.36300E-05	0
2.724901709	-6.89920E-05	0
2.822219627	-6.34930E-05	0
2.919537545	-5.76580E-05	0
3.016855463	-5.18950E-05	0
3.114173382	-4.65080E-05	0
3.2114913	-4.13900E-05	0
3.308809218	-3.65760E-05	0
3.406127136	-3.21840E-05	0
3.503445054	-2.81340E-05	0
3.600762972	-2.44460E-05	0
3.698080891	-2.11400E-05	0
3.795398809	-1.81360E-05	0
3.892716727	-1.54620E-05	0
